2018-12-20 08:11:15 status half-installed grub-efi-amd64:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:15 status unpacked grub-efi-amd64:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:15 status unpacked grub-efi-amd64:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:15 upgrade grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.14 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:15 status half-configured grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:15 status unpacked grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:15 status half-installed grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status half-installed grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status unpacked grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:16 status unpacked grub-efi-amd64-bin:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:16 upgrade grub2-common:amd64 2.02~beta2-36ubuntu3.14 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:16 status half-configured grub2-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status unpacked grub2-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status half-installed grub2-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status half-installed grub2-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status unpacked grub2-common:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:16 status unpacked grub2-common:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:16 upgrade libasprintf0v5:amd64 0.19.7-2ubuntu3 0.19.7-2ubuntu3.1
2018-12-20 08:11:16 status half-configured libasprintf0v5:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status unpacked libasprintf0v5:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status half-installed libasprintf0v5:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status half-installed libasprintf0v5:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status unpacked libasprintf0v5:amd64 0.19.7-2ubuntu3.1
2018-12-20 08:11:16 status unpacked libasprintf0v5:amd64 0.19.7-2ubuntu3.1
2018-12-20 08:11:16 upgrade gettext-base:amd64 0.19.7-2ubuntu3 0.19.7-2ubuntu3.1
2018-12-20 08:11:16 status half-configured gettext-base:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status unpacked gettext-base:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status half-installed gettext-base:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status half-installed gettext-base:amd64 0.19.7-2ubuntu3
2018-12-20 08:11:16 status unpacked gettext-base:amd64 0.19.7-2ubuntu3.1
2018-12-20 08:11:16 status unpacked gettext-base:amd64 0.19.7-2ubuntu3.1
2018-12-20 08:11:16 upgrade grub-common:amd64 2.02~beta2-36ubuntu3.14 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:16 status half-configured grub-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status unpacked grub-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:16 status half-installed grub-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:17 status triggers-pending systemd:amd64 229-4ubuntu21.11
2018-12-20 08:11:17 status triggers-pending ureadahead:amd64 0.100.0-19
2018-12-20 08:11:17 status half-installed grub-common:amd64 2.02~beta2-36ubuntu3.14
2018-12-20 08:11:17 status unpacked grub-common:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:17 status unpacked grub-common:amd64 2.02~beta2-36ubuntu3.20
2018-12-20 08:11:17 upgrade libfdisk1:amd64 2.27.1-6ubuntu3.3 2.27.1-6ubuntu3.6
2018-12-20 08:11:17 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:17 status half-configured libfdisk1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:17 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:17 status half-installed libfdisk1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:17 status half-installed libfdisk1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:17 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:17 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:17 trigproc man-db:amd64 2.7.5-1 <none>
2018-12-20 08:11:17 status half-configured man-db:amd64 2.7.5-1
2018-12-20 08:11:18 status installed man-db:amd64 2.7.5-1
2018-12-20 08:11:18 trigproc systemd:amd64 229-4ubuntu21.11 <none>
2018-12-20 08:11:18 status half-configured systemd:amd64 229-4ubuntu21.11
2018-12-20 08:11:18 status installed systemd:amd64 229-4ubuntu21.11
2018-12-20 08:11:18 trigproc ureadahead:amd64 0.100.0-19 <none>
2018-12-20 08:11:18 status half-configured ureadahead:amd64 0.100.0-19
2018-12-20 08:11:19 status installed ureadahead:amd64 0.100.0-19
2018-12-20 08:11:19 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:19 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status installed libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 startup packages configure
2018-12-20 08:11:19 configure libfdisk1:amd64 2.27.1-6ubuntu3.6 <none>
2018-12-20 08:11:19 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status unpacked libfdisk1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:19 status half-configured libfdisk1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:19 status installed libfdisk1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:19 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:19 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status installed libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 startup archives unpack
2018-12-20 08:11:19 upgrade libgcrypt20:amd64 1.6.5-2ubuntu0.3 1.6.5-2ubuntu0.5
2018-12-20 08:11:19 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status half-configured libgcrypt20:amd64 1.6.5-2ubuntu0.3
2018-12-20 08:11:19 status unpacked libgcrypt20:amd64 1.6.5-2ubuntu0.3
2018-12-20 08:11:19 status half-installed libgcrypt20:amd64 1.6.5-2ubuntu0.3
2018-12-20 08:11:19 status half-installed libgcrypt20:amd64 1.6.5-2ubuntu0.3
2018-12-20 08:11:19 status unpacked libgcrypt20:amd64 1.6.5-2ubuntu0.5
2018-12-20 08:11:19 status unpacked libgcrypt20:amd64 1.6.5-2ubuntu0.5
2018-12-20 08:11:19 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:19 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status installed libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 startup packages configure
2018-12-20 08:11:19 configure libgcrypt20:amd64 1.6.5-2ubuntu0.5 <none>
2018-12-20 08:11:19 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status unpacked libgcrypt20:amd64 1.6.5-2ubuntu0.5
2018-12-20 08:11:19 status half-configured libgcrypt20:amd64 1.6.5-2ubuntu0.5
2018-12-20 08:11:19 status installed libgcrypt20:amd64 1.6.5-2ubuntu0.5
2018-12-20 08:11:19 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:19 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 status installed libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:19 startup archives unpack
2018-12-20 08:11:19 upgrade libpam-runtime:all 1.1.8-3.2ubuntu2 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:19 status half-configured libpam-runtime:all 1.1.8-3.2ubuntu2
2018-12-20 08:11:19 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2
2018-12-20 08:11:19 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2018-12-20 08:11:19 status triggers-pending man-db:amd64 2.7.5-1
2018-12-20 08:11:19 status half-installed libpam-runtime:all 1.1.8-3.2ubuntu2
2018-12-20 08:11:19 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:19 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:19 trigproc man-db:amd64 2.7.5-1 <none>
2018-12-20 08:11:19 status half-configured man-db:amd64 2.7.5-1
2018-12-20 08:11:20 status installed man-db:amd64 2.7.5-1
2018-12-20 08:11:20 startup packages configure
2018-12-20 08:11:20 configure libpam-runtime:all 1.1.8-3.2ubuntu2.1 <none>
2018-12-20 08:11:20 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:20 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:20 status unpacked libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:20 status half-configured libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:21 status installed libpam-runtime:all 1.1.8-3.2ubuntu2.1
2018-12-20 08:11:21 startup archives unpack
2018-12-20 08:11:21 upgrade libsmartcols1:amd64 2.27.1-6ubuntu3.3 2.27.1-6ubuntu3.6
2018-12-20 08:11:21 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status half-configured libsmartcols1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:21 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:21 status half-installed libsmartcols1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:21 status half-installed libsmartcols1:amd64 2.27.1-6ubuntu3.3
2018-12-20 08:11:21 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:21 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:21 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:21 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status installed libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 startup packages configure
2018-12-20 08:11:21 configure libsmartcols1:amd64 2.27.1-6ubuntu3.6 <none>
2018-12-20 08:11:21 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status unpacked libsmartcols1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:21 status half-configured libsmartcols1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:21 status installed libsmartcols1:amd64 2.27.1-6ubuntu3.6
2018-12-20 08:11:21 trigproc libc-bin:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:21 status half-configured libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status installed libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 startup archives unpack
2018-12-20 08:11:21 upgrade multiarch-support:amd64 2.23-0ubuntu9 2.23-0ubuntu10
2018-12-20 08:11:21 status half-configured multiarch-support:amd64 2.23-0ubuntu9
2018-12-20 08:11:21 status unpacked multiarch-support:amd64 2.23-0ubuntu9
2018-12-20 08:11:21 status half-installed multiarch-support:amd64 2.23-0ubuntu9
2018-12-20 08:11:21 status half-installed multiarch-support:amd64 2.23-0ubuntu9
2018-12-20 08:11:21 status unpacked multiarch-support:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status unpacked multiarch-support:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 startup packages configure
2018-12-20 08:11:21 configure multiarch-support:amd64 2.23-0ubuntu10 <none>
2018-12-20 08:11:21 status unpacked multiarch-support:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status half-configured multiarch-support:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 status installed multiarch-support:amd64 2.23-0ubuntu10
2018-12-20 08:11:21 startup archives unpack
2018-12-20 08:11:21 upgrade sensible-utils:all 0.0.9 0.0.9ubuntu0.16.04.1
2018-12-20 08:11:21 status half-configured sensible-utils:all 0.0.9
2018-12-20 08:11:21 status unpacked sensible-utils:all 0.0.9
2018-12-20 08:11:21 status half-installed sensible-utils:all 0.0.9
2018-12-20 08:11:21 status triggers-pending mime-support:all 3.59ubuntu1
2018-12-20 08:11:21 status triggers-pending man-db:amd64 2.7.5-1
2018-12-20 08:11:21 status half-installed sensible-utils:all 0.0.9
2018-12-20 08:11:21 status unpacked sensible-utils:all 0.0.9ubuntu0.16.04.1
2018-12-20 08:11:21 status unpacked sensible-utils:all 0.0.9ubuntu0.16.04.1
2018-12-20 08:11:21 trigproc mime-support:all 3.59ubuntu1 <none>
2018-12-20 08:11:21 status half-configured mime-support:all 3.59ubuntu1
2018-12-20 08:11:21 status installed mime-support:all 3.59ubuntu1
2018-12-20 08:11:21 trigproc man-db:amd64 2.7.5-1 <none>
2018-12-20 08:11:21 status half-configured man-db:amd64 2.7.5-1
2018-12-20 08:11:22 status installed man-db:amd64 2.7.5-1
2018-12-20 08:11:22 startup packages configure
2018-12-20 08:11:22 configure sensible-utils:all 0.0.9ubuntu0.16.04.1 <none>
2018-12-20 08:11:22 status unpacked sensible-utils:all 0.0.9ubuntu0.16.04.1
2018-12-20 08:11:22 status half-configured sensible-utils:all 0.0.9ubuntu0.16.04.1
2018-12-20 08:11:22 status installed sensible-utils:all 0.0.9ubuntu0.16.04.1
2018-12-20 08:11:22 startup archives unpack
2018-12-20 08:11:22 upgrade tzdata:all 2017c-0ubuntu0.16.04 2018g-0ubuntu0.16.04
2018-12-20 08:11:22 status half-configured tzdata:all 2017c-0ubuntu0.16.04
2018-12-20 08:11:22 status unpacked tzdata:all 2017c-0ubuntu0.16.04
2018-12-20 08:11:22 status half-installed tzdata:all 2017c-0ubuntu0.16.04
2018-12-20 08:11:23 status half-installed tzdata:all 2017c-0ubuntu0.16.04
2018-12-20 08:11:23 status unpacked tzdata:all 2018g-0ubuntu0.16.04
2018-12-20 08:11:23 status unpacked tzdata:all 2018g-0ubuntu0.16.04
2018-12-20 08:11:23 upgrade console-setup-linux:all 1.108ubuntu15.3 1.108ubuntu15.4
2018-12-20 08:11:23 status half-configured console-setup-linux:all 1.108ubuntu15.3
2018-12-20 08:11:23 status unpacked console-setup-linux:all 1.108ubuntu15.3
2018-12-20 08:11:23 status half-installed console-setup-linux:all 1.108ubuntu15.3
2018-12-20 08:11:23 status triggers-pending ureadahead:amd64 0.100.0-19
2018-12-20 08:11:23 status half-installed console-setup-linux:all 1.108ubuntu15.3
2018-12-20 08:11:23 status unpacked console-setup-linux:all 1.108ubuntu15.4
2018-12-20 08:11:23 status unpacked console-setup-linux:all 1.108ubuntu15.4
2018-12-20 08:11:24 upgrade console-setup:all 1.108ubuntu15.3 1.108ubuntu15.4
2018-12-20 08:11:24 status half-configured console-setup:all 1.108ubuntu15.3
2018-12-20 08:11:24 status unpacked console-setup:all 1.108ubuntu15.3
2018-12-20 08:11:24 status half-installed console-setup:all 1.108ubuntu15.3
2018-12-20 08:11:24 status triggers-pending man-db:amd64 2.7.5-1
2018-12-20 08:11:24 status half-installed console-setup:all 1.108ubuntu15.3
2018-12-20 08:11:24 status unpacked console-setup:all 1.108ubuntu15.4
2018-12-20 08:11:24 status unpacked console-setup:all 1.108ubuntu15.4
2018-12-20 08:11:24 upgrade keyboard-configuration:all 1.108ubuntu15.3 1.108ubuntu15.4
2018-12-20 08:11:24 status half-configured keyboard-configuration:all 1.108ubuntu15.3
2018-12-20 08:11:24 status unpacked keyboard-configuration:all 1.108ubuntu15.3
2018-12-20 08:11:24 status half-installed keyboard-configuration:all 1.108ubuntu15.3
2018-12-20 08:11:24 status triggers-pending systemd:amd64 229-4ubuntu21.11
2018-12-20 08:11:24 status triggers-pending ureadahead:amd64 0.100.0-19
2018-12-20 08:11:24 status half-installed keyboard-configuration:all 1.108ubuntu15.3
2018-12-20 08:11:24 status unpacked keyboard-configuration:all 1.108ubuntu15.4
2018-12-20 08:11:24 status unpacked keyboard-configuration:all 1.108ubuntu15.4
2018-12-20 08:11:24 upgrade distro-info-data:all 0.28ubuntu0.5 0.28ubuntu0.9
2018-12-20 08:11:24 status half-configured distro-info-data:all 0.28ubuntu0.5
2018-12-20 08:11:24 status unpacked distro-info-data:all 0.28ubuntu0.5
2018-12-20 08:11:24 status half-installed distro-info-data:all 0.28ubuntu0.5
2018-12-20 08:11:24 status half-installed distro-info-data:all 0.28ubuntu0.5
2018-12-20 08:11:24 status unpacked distro-info-data:all 0.28ubuntu0.9
2018-12-20 08:11:24 status unpacked distro-info-data:all 0.28ubuntu0.9
2018-12-20 08:11:24 upgrade libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:24 status triggers-pending libc-bin:amd64 2.23-0ubuntu10
2018-12-20 08:11:24 status half-configured libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:24 status unpacked libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:24 status half-installed libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:24 status half-installed libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:24 status unpacked libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:24 status unpacked libisc-export160:amd64 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:24 upgrade libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:24 status half-configured libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:24 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:24 status half-installed libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:25 status half-installed libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:25 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:25 status unpacked libdns-export162:amd64 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:25 upgrade isc-dhcp-client:amd64 4.3.3-5ubuntu12.7 4.3.3-5ubuntu12.10
2018-12-20 08:11:25 status half-configured isc-dhcp-client:amd64 4.3.3-5ubuntu12.7
2018-12-20 08:11:25 status unpacked isc-dhcp-client:amd64 4.3.3-5ubuntu12.7
2018-12-20 08:11:25 status half-installed isc-dhcp-client:amd64 4.3.3-5ubuntu12.7
2018-12-20 08:11:25 status half-installed isc-dhcp-client:amd64 4.3.3-5ubuntu12.7
2018-12-20 08:11:25 status unpacked isc-dhcp-client:amd64 4.3.3-5ubuntu12.10
2018-12-20 08:11:25 status unpacked isc-dhcp-client:amd64 4.3.3-5ubuntu12.10
2018-12-20 08:11:25 upgrade libpng12-0:amd64 1.2.54-1ubuntu1 1.2.54-1ubuntu1.1
2018-12-20 08:11:25 status half-configured libpng12-0:amd64 1.2.54-1ubuntu1
2018-12-20 08:11:25 status unpacked libpng12-0:amd64 1.2.54-1ubuntu1
2018-12-20 08:11:25 status half-installed libpng12-0:amd64 1.2.54-1ubuntu1
2018-12-20 08:11:25 status half-installed libpng12-0:amd64 1.2.54-1ubuntu1
2018-12-20 08:11:25 status unpacked libpng12-0:amd64 1.2.54-1ubuntu1.1
2018-12-20 08:11:25 status unpacked libpng12-0:amd64 1.2.54-1ubuntu1.1
2018-12-20 08:11:25 upgrade libslang2:amd64 2.3.0-2ubuntu1 2.3.0-2ubuntu1.1
2018-12-20 08:11:25 status half-configured libslang2:amd64 2.3.0-2ubuntu1
2018-12-20 08:11:25 status unpacked libslang2:amd64 2.3.0-2ubuntu1
2018-12-20 08:11:25 status half-installed libslang2:amd64 2.3.0-2ubuntu1
2018-12-20 08:11:25 status half-installed libslang2:amd64 2.3.0-2ubuntu1
2018-12-20 08:11:25 status unpacked libslang2:amd64 2.3.0-2ubuntu1.1
2018-12-20 08:11:25 status unpacked libslang2:amd64 2.3.0-2ubuntu1.1
2018-12-20 08:11:25 upgrade libtasn1-6:amd64 4.7-3ubuntu0.16.04.2 4.7-3ubuntu0.16.04.3
2018-12-20 08:11:25 status half-configured libtasn1-6:amd64 4.7-3ubuntu0.16.04.2
2018-12-20 08:11:25 status unpacked libtasn1-6:amd64 4.7-3ubuntu0.16.04.2
2018-12-20 08:11:25 status half-installed libtasn1-6:amd64 4.7-3ubuntu0.16.04.2
2018-12-20 08:11:25 status half-installed libtasn1-6:amd64 4.7-3ubuntu0.16.04.2
2018-12-20 08:11:25 status unpacked libtasn1-6:amd64 4.7-3ubuntu0.16.04.3
2018-12-20 08:11:25 status unpacked libtasn1-6:amd64 4.7-3ubuntu0.16.04.3
2018-12-20 08:11:25 upgrade resolvconf:all 1.78ubuntu5 1.78ubuntu6
2018-12-20 08:11:25 status half-configured resolvconf:all 1.78ubuntu5
2018-12-20 08:11:25 status unpacked resolvconf:all 1.78ubuntu5
2018-12-20 08:11:25 status half-installed resolvconf:all 1.78ubuntu5
2018-12-20 08:11:26 status half-installed resolvconf:all 1.78ubuntu5
2018-12-20 08:11:26 status unpacked resolvconf:all 1.78ubuntu6
2018-12-20 08:11:26 status unpacked resolvconf:all 1.78ubuntu6
2018-12-20 08:11:26 upgrade curl:amd64 7.47.0-1ubuntu2.4 7.47.0-1ubuntu2.11
2018-12-20 08:11:26 status half-configured curl:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:26 status unpacked curl:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:26 status half-installed curl:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:26 status half-installed curl:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:26 status unpacked curl:amd64 7.47.0-1ubuntu2.11
2018-12-20 08:11:26 status unpacked curl:amd64 7.47.0-1ubuntu2.11
2018-12-20 08:11:26 upgrade libsasl2-modules-db:amd64 2.1.26.dfsg1-14build1 2.1.26.dfsg1-14ubuntu0.1
2018-12-20 08:11:26 status half-configured libsasl2-modules-db:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status unpacked libsasl2-modules-db:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status half-installed libsasl2-modules-db:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status half-installed libsasl2-modules-db:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status unpacked libsasl2-modules-db:amd64 2.1.26.dfsg1-14ubuntu0.1
2018-12-20 08:11:26 status unpacked libsasl2-modules-db:amd64 2.1.26.dfsg1-14ubuntu0.1
2018-12-20 08:11:26 upgrade libsasl2-2:amd64 2.1.26.dfsg1-14build1 2.1.26.dfsg1-14ubuntu0.1
2018-12-20 08:11:26 status half-configured libsasl2-2:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status unpacked libsasl2-2:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status half-installed libsasl2-2:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status half-installed libsasl2-2:amd64 2.1.26.dfsg1-14build1
2018-12-20 08:11:26 status unpacked libsasl2-2:amd64 2.1.26.dfsg1-14ubuntu0.1
2018-12-20 08:11:26 status unpacked libsasl2-2:amd64 2.1.26.dfsg1-14ubuntu0.1
2018-12-20 08:11:26 upgrade libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.2 2.4.42+dfsg-2ubuntu3.4
2018-12-20 08:11:26 status half-configured libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.2
2018-12-20 08:11:26 status unpacked libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.2
2018-12-20 08:11:26 status half-installed libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.2
2018-12-20 08:11:26 status half-installed libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.2
2018-12-20 08:11:26 status unpacked libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.4
2018-12-20 08:11:26 status unpacked libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.4
2018-12-20 08:11:26 upgrade libcurl3-gnutls:amd64 7.47.0-1ubuntu2.4 7.47.0-1ubuntu2.11
2018-12-20 08:11:26 status half-configured libcurl3-gnutls:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:26 status unpacked libcurl3-gnutls:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:26 status half-installed libcurl3-gnutls:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:27 status half-installed libcurl3-gnutls:amd64 7.47.0-1ubuntu2.4
2018-12-20 08:11:27 status unpacked libcurl3-gnutls:amd64 7.47.0-1ubuntu2.11
2018-12-20 08:11:27 status unpacked libcurl3-gnutls:amd64 7.47.0-1ubuntu2.11
2018-12-20 08:11:27 upgrade apt-transport-https:amd64 1.2.24 1.2.29
2018-12-20 08:11:27 status half-configured apt-transport-https:amd64 1.2.24
2018-12-20 08:11:27 status unpacked apt-transport-https:amd64 1.2.24
2018-12-20 08:11:27 status half-installed apt-transport-https:amd64 1.2.24
2018-12-20 08:11:27 status half-installed apt-transport-https:amd64 1.2.24
2018-12-20 08:11:27 status unpacked apt-transport-https:amd64 1.2.29
2018-12-20 08:11:27 status unpacked apt-transport-https:amd64 1.2.29
2018-12-20 08:11:27 upgrade libicu55:amd64 55.1-7ubuntu0.3 55.1-7ubuntu0.4
2018-12-20 08:11:27 status half-configured libicu55:amd64 55.1-7ubuntu0.3
2018-12-20 08:11:27 status unpacked libicu55:amd64 55.1-7ubuntu0.3
2018-12-20 08:11:27 status half-installed libicu55:amd64 55.1-7ubuntu0.3
2018-12-20 08:11:28 status half-installed libicu55:amd64 55.1-7ubuntu0.3
2018-12-20 08:11:28 status unpacked libicu55:amd64 55.1-7ubuntu0.4
2018-12-20 08:11:28 status unpacked libicu55:amd64 55.1-7ubuntu0.4
2018-12-20 08:11:28 upgrade libxml2:amd64 2.9.3+dfsg1-1ubuntu0.3 2.9.3+dfsg1-1ubuntu0.6
2018-12-20 08:11:28 status half-configured libxml2:amd64 2.9.3+dfsg1-1ubuntu0.3
2018-12-20 08:11:28 status unpacked libxml2:amd64 2.9.3+dfsg1-1ubuntu0.3
2018-12-20 08:11:28 status half-installed libxml2:amd64 2.9.3+dfsg1-1ubuntu0.3
2018-12-20 08:11:28 status half-installed libxml2:amd64 2.9.3+dfsg1-1ubuntu0.3
2018-12-20 08:11:28 status unpacked libxml2:amd64 2.9.3+dfsg1-1ubuntu0.6
2018-12-20 08:11:28 status unpacked libxml2:amd64 2.9.3+dfsg1-1ubuntu0.6
2018-12-20 08:11:28 upgrade bind9-host:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8 1:9.10.3.dfsg.P4-8ubuntu1.11
2018-12-20 08:11:28 status half-configured bind9-host:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:28 status unpacked bind9-host:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
2018-12-20 08:11:28 status half-installed bind9-host:amd64 1:9.10.3.dfsg.P4-8ubuntu1.8
